C,C1,C2
0.00047018000000000006,1.8e-07,0.00047000000000000004
0.00047022000000000003,0.00047000000000000004,2.2e-07
0.00047022000000000003,2.2e-07,0.00047000000000000004
0.00047027000000000006,0.00047000000000000004,2.7e-07
0.00047027000000000006,2.7e-07,0.00047000000000000004
0.00047033000000000003,0.00047000000000000004,3.3e-07
0.00047033000000000003,3.3e-07,0.00047000000000000004
0.00047039000000000006,0.00047000000000000004,3.9e-07
0.00047039000000000006,3.9e-07,0.00047000000000000004
0.00047047,0.00047000000000000004,4.7e-07
0.00047047,4.7e-07,0.00047000000000000004
0.00047056,0.00047000000000000004,5.6e-07
0.00047056,5.6e-07,0.00047000000000000004
0.00047068,0.00047000000000000004,6.800000000000001e-07
0.00047068,6.800000000000001e-07,0.00047000000000000004
0.00047082000000000005,0.00047000000000000004,8.2e-07
0.00047082000000000005,8.2e-07,0.00047000000000000004
0.00047100000000000006,0.00047000000000000004,1e-06
0.00047100000000000006,1e-06,0.00047000000000000004
0.0004712,0.00047000000000000004,1.2e-06
0.0004712,1.2e-06,0.00047000000000000004
0.0004715,0.00047000000000000004,1.5e-06
0.0004715,1.5e-06,0.00047000000000000004
0.00047180000000000003,0.00047000000000000004,1.8e-06
0.00047180000000000003,1.8e-06,0.00047000000000000004
0.00047200000000000003,0.00039000000000000005,8.2e-05
0.00047200000000000003,8.2e-05,0.00039000000000000005
0.00047220000000000004,0.00047000000000000004,2.2e-06
0.00047220000000000004,2.2e-06,0.00047000000000000004
0.00047270000000000005,0.00047000000000000004,2.7e-06
0.00047270000000000005,2.7e-06,0.00047000000000000004
0.00047330000000000007,0.00047000000000000004,3.2999999999999997e-06
0.00047330000000000007,3.2999999999999997e-06,0.00047000000000000004
0.0004739,0.00047000000000000004,3.9e-06
0.0004739,3.9e-06,0.00047000000000000004
0.00047470000000000005,0.00047000000000000004,4.7e-06
0.00047470000000000005,4.7e-06,0.00047000000000000004
0.0004756,0.00047000000000000004,5.6e-06
0.0004756,5.6e-06,0.00047000000000000004
0.00047680000000000004,0.00047000000000000004,6.799999999999999e-06
0.00047680000000000004,6.799999999999999e-06,0.00047000000000000004
0.0004782,0.00047000000000000004,8.2e-06
0.0004782,8.2e-06,0.00047000000000000004
0.00048000000000000007,0.00015000000000000001,0.00033000000000000005
0.00048000000000000007,0.00033000000000000005,0.00015000000000000001
0.00048000000000000007,0.00047000000000000004,9.999999999999999e-06
0.00048000000000000007,9.999999999999999e-06,0.00047000000000000004
0.00048200000000000006,0.00047000000000000004,1.2e-05
0.00048200000000000006,1.2e-05,0.00047000000000000004
0.000485,0.00047000000000000004,1.4999999999999999e-05
0.000485,1.4999999999999999e-05,0.00047000000000000004
0.00048800000000000004,0.00047000000000000004,1.8e-05
0.00048800000000000004,1.8e-05,0.00047000000000000004
0.00049,0.00022,0.00027
0.00049,0.00027,0.00022
0.0004900000000000001,0.0001,0.00039000000000000005
0.0004900000000000001,0.00039000000000000005,0.0001
0.000492,0.00047000000000000004,2.2e-05
0.000492,2.2e-05,0.00047000000000000004
0.000497,0.00047000000000000004,2.7e-05
0.000497,2.7e-05,0.00047000000000000004
0.0005030000000000001,0.00047000000000000004,3.2999999999999996e-05
0.0005030000000000001,3.2999999999999996e-05,0.00047000000000000004
0.000509,0.00047000000000000004,3.9e-05
0.000509,3.9e-05,0.00047000000000000004
0.00051,0.00012000000000000002,0.00039000000000000005
0.00051,0.00018,0.00033000000000000005
0.00051,0.00033000000000000005,0.00018
0.00051,0.00039000000000000005,0.00012000000000000002
0.000517,0.00047000000000000004,4.7e-05
0.000517,4.7e-05,0.00047000000000000004
0.000526,0.00047000000000000004,5.6e-05
0.000526,5.6e-05,0.00047000000000000004
0.0005380000000000001,0.00047000000000000004,6.8e-05
0.0005380000000000001,6.8e-05,0.00047000000000000004
0.00054,0.00027,0.00027
0.0005400000000000001,0.00015000000000000001,0.00039000000000000005
0.0005400000000000001,0.00039000000000000005,0.00015000000000000001
0.00055,0.00022,0.00033000000000000005
0.00055,0.00033000000000000005,0.00022
0.0005520000000000001,0.00047000000000000004,8.2e-05
0.0005520000000000001,8.2e-05,0.00047000000000000004
0.0005600000000000001,0,0.0005600000000000001
0.0005600000000000001,0.0005600000000000001,0
0.00056000001,0.0005600000000000001,1e-11
0.00056000001,1e-11,0.0005600000000000001
0.000560000012,0.0005600000000000001,1.2e-11
0.000560000012,1.2e-11,0.0005600000000000001
0.0005600000150000001,0.0005600000000000001,1.5e-11
0.0005600000150000001,1.5e-11,0.0005600000000000001
0.0005600000180000001,0.0005600000000000001,1.8e-11
0.0005600000180000001,1.8e-11,0.0005600000000000001
0.0005600000220000001,0.0005600000000000001,2.1999999999999998e-11
0.0005600000220000001,2.1999999999999998e-11,0.0005600000000000001
0.0005600000270000001,0.0005600000000000001,2.7e-11
0.0005600000270000001,2.7e-11,0.0005600000000000001
0.000560000033,0.0005600000000000001,3.3e-11
0.000560000033,3.3e-11,0.0005600000000000001
0.000560000039,0.0005600000000000001,3.9e-11
0.000560000039,3.9e-11,0.0005600000000000001
0.0005600000470000001,0.0005600000000000001,4.7e-11
0.0005600000470000001,4.7e-11,0.0005600000000000001
0.000560000056,0.0005600000000000001,5.6e-11
0.000560000056,5.6e-11,0.0005600000000000001
0.0005600000680000001,0.0005600000000000001,6.8e-11
0.0005600000680000001,6.8e-11,0.0005600000000000001
0.0005600000820000001,0.0005600000000000001,8.2e-11
0.0005600000820000001,8.2e-11,0.0005600000000000001
0.0005600001000000001,0.0005600000000000001,9.999999999999999e-11
0.0005600001000000001,9.999999999999999e-11,0.0005600000000000001
0.00056000012,0.0005600000000000001,1.2e-10
0.00056000012,1.2e-10,0.0005600000000000001
0.0005600001500000001,0.0005600000000000001,1.5e-10
0.0005600001500000001,1.5e-10,0.0005600000000000001
0.0005600001800000001,0.0005600000000000001,1.8e-10
0.0005600001800000001,1.8e-10,0.0005600000000000001
0.00056000022,0.0005600000000000001,2.2e-10
0.00056000022,2.2e-10,0.0005600000000000001
0.0005600002700000001,0.0005600000000000001,2.7e-10
0.0005600002700000001,2.7e-10,0.0005600000000000001
0.00056000033,0.0005600000000000001,3.3e-10
0.00056000033,3.3e-10,0.0005600000000000001
0.00056000039,0.0005600000000000001,3.9e-10
0.00056000039,3.9e-10,0.0005600000000000001
0.00056000047,0.0005600000000000001,4.699999999999999e-10
0.00056000047,4.699999999999999e-10,0.0005600000000000001
0.0005600005600000001,0.0005600000000000001,5.599999999999999e-10
0.0005600005600000001,5.599999999999999e-10,0.0005600000000000001
0.00056000068,0.0005600000000000001,6.799999999999999e-10
0.00056000068,6.799999999999999e-10,0.0005600000000000001
0.00056000082,0.0005600000000000001,8.2e-10
0.00056000082,8.2e-10,0.0005600000000000001
0.0005600010000000001,0.0005600000000000001,1e-09
0.0005600010000000001,1e-09,0.0005600000000000001
0.0005600012,0.0005600000000000001,1.2e-09
0.0005600012,1.2e-09,0.0005600000000000001
0.0005600015,0.0005600000000000001,1.5e-09
0.0005600015,1.5e-09,0.0005600000000000001
0.0005600018,0.0005600000000000001,1.8e-09
0.0005600018,1.8e-09,0.0005600000000000001
0.0005600022,0.0005600000000000001,2.2000000000000003e-09
0.0005600022,2.2000000000000003e-09,0.0005600000000000001
0.0005600027000000001,0.0005600000000000001,2.7e-09
0.0005600027000000001,2.7e-09,0.0005600000000000001
0.0005600033000000001,0.0005600000000000001,3.3e-09
0.0005600033000000001,3.3e-09,0.0005600000000000001
0.0005600039000000001,0.0005600000000000001,3.9e-09
0.0005600039000000001,3.9e-09,0.0005600000000000001
0.0005600047,0.0005600000000000001,4.7e-09
0.0005600047,4.7e-09,0.0005600000000000001
0.0005600056,0.0005600000000000001,5.6000000000000005e-09
0.0005600056,5.6000000000000005e-09,0.0005600000000000001
0.0005600068000000001,0.0005600000000000001,6.8000000000000005e-09
0.0005600068000000001,6.8000000000000005e-09,0.0005600000000000001
0.0005600082,0.0005600000000000001,8.2e-09
0.0005600082,8.2e-09,0.0005600000000000001
0.0005600100000000001,0.0005600000000000001,1e-08
0.0005600100000000001,1e-08,0.0005600000000000001
0.000560012,0.0005600000000000001,1.2000000000000002e-08
0.000560012,1.2000000000000002e-08,0.0005600000000000001
0.0005600150000000001,0.0005600000000000001,1.5000000000000002e-08
0.0005600150000000001,1.5000000000000002e-08,0.0005600000000000001
0.000560018,0.0005600000000000001,1.8000000000000002e-08
0.000560018,1.8000000000000002e-08,0.0005600000000000001
0.0005600220000000001,0.0005600000000000001,2.2000000000000002e-08
0.0005600220000000001,2.2000000000000002e-08,0.0005600000000000001
0.000560027,0.0005600000000000001,2.7e-08
0.000560027,2.7e-08,0.0005600000000000001
0.000560033,0.0005600000000000001,3.3000000000000004e-08
0.000560033,3.3000000000000004e-08,0.0005600000000000001
0.000560039,0.0005600000000000001,3.9000000000000005e-08
0.000560039,3.9000000000000005e-08,0.0005600000000000001
0.000560047,0.0005600000000000001,4.7000000000000004e-08
0.000560047,4.7000000000000004e-08,0.0005600000000000001
0.0005600560000000001,0.0005600000000000001,5.6000000000000005e-08
0.0005600560000000001,5.6000000000000005e-08,0.0005600000000000001
0.000560068,0.0005600000000000001,6.8e-08
0.000560068,6.8e-08,0.0005600000000000001
0.000560082,0.0005600000000000001,8.2e-08
0.000560082,8.2e-08,0.0005600000000000001
0.0005601,0.0005600000000000001,1e-07
0.0005601,1e-07,0.0005600000000000001
0.0005601200000000001,0.0005600000000000001,1.2000000000000002e-07
0.0005601200000000001,1.2000000000000002e-07,0.0005600000000000001
0.00056015,0.0005600000000000001,1.5e-07
0.00056015,1.5e-07,0.0005600000000000001
0.0005601800000000001,0.0005600000000000001,1.8e-07
0.0005601800000000001,1.8e-07,0.0005600000000000001
0.00056022,0.0005600000000000001,2.2e-07
0.00056022,2.2e-07,0.0005600000000000001
0.0005602700000000001,0.0005600000000000001,2.7e-07
0.0005602700000000001,2.7e-07,0.0005600000000000001
0.00056033,0.0005600000000000001,3.3e-07
0.00056033,3.3e-07,0.0005600000000000001
0.00056039,0.0005600000000000001,3.9e-07
0.00056039,3.9e-07,0.0005600000000000001
0.0005604700000000001,0.0005600000000000001,4.7e-07
0.0005604700000000001,4.7e-07,0.0005600000000000001
0.0005605600000000001,0.0005600000000000001,5.6e-07
0.0005605600000000001,5.6e-07,0.0005600000000000001
0.00056068,0.0005600000000000001,6.800000000000001e-07
0.00056068,6.800000000000001e-07,0.0005600000000000001
0.0005608200000000001,0.0005600000000000001,8.2e-07
0.0005608200000000001,8.2e-07,0.0005600000000000001
0.0005610000000000001,0.0005600000000000001,1e-06
0.0005610000000000001,1e-06,0.0005600000000000001
0.0005612000000000001,0.0005600000000000001,1.2e-06
0.0005612000000000001,1.2e-06,0.0005600000000000001
0.0005615,0.0005600000000000001,1.5e-06
0.0005615,1.5e-06,0.0005600000000000001
0.0005618000000000001,0.0005600000000000001,1.8e-06
0.0005618000000000001,1.8e-06,0.0005600000000000001
0.0005622000000000001,0.0005600000000000001,2.2e-06
0.0005622000000000001,2.2e-06,0.0005600000000000001
0.0005627000000000001,0.0005600000000000001,2.7e-06
0.0005627000000000001,2.7e-06,0.0005600000000000001
0.0005633000000000001,0.0005600000000000001,3.2999999999999997e-06
0.0005633000000000001,3.2999999999999997e-06,0.0005600000000000001
0.0005639000000000001,0.0005600000000000001,3.9e-06
0.0005639000000000001,3.9e-06,0.0005600000000000001
0.0005647,0.0005600000000000001,4.7e-06
0.0005647,4.7e-06,0.0005600000000000001
0.0005656000000000001,0.0005600000000000001,5.6e-06
0.0005656000000000001,5.6e-06,0.0005600000000000001
0.0005668,0.0005600000000000001,6.799999999999999e-06
0.0005668,6.799999999999999e-06,0.0005600000000000001
0.0005682,0.0005600000000000001,8.2e-06
0.0005682,8.2e-06,0.0005600000000000001
0.0005700000000000001,0.0001,0.00047000000000000004
0.0005700000000000001,0.00018,0.00039000000000000005
0.0005700000000000001,0.00039000000000000005,0.00018
0.0005700000000000001,0.00047000000000000004,0.0001
0.0005700000000000001,0.0005600000000000001,9.999999999999999e-06
0.0005700000000000001,9.999999999999999e-06,0.0005600000000000001
0.000572,0.0005600000000000001,1.2e-05
0.000572,1.2e-05,0.0005600000000000001
0.0005750000000000001,0.0005600000000000001,1.4999999999999999e-05
0.0005750000000000001,1.4999999999999999e-05,0.0005600000000000001
0.0005780000000000001,0.0005600000000000001,1.8e-05
0.0005780000000000001,1.8e-05,0.0005600000000000001
0.000582,0.0005600000000000001,2.2e-05
0.000582,2.2e-05,0.0005600000000000001
0.0005870000000000001,0.0005600000000000001,2.7e-05
0.0005870000000000001,2.7e-05,0.0005600000000000001
0.00059,0.00012000000000000002,0.00047000000000000004
0.00059,0.00047000000000000004,0.00012000000000000002
0.0005930000000000001,0.0005600000000000001,3.2999999999999996e-05
0.0005930000000000001,3.2999999999999996e-05,0.0005600000000000001
0.000599,0.0005600000000000001,3.9e-05
0.000599,3.9e-05,0.0005600000000000001
0.0006000000000000001,0.00027,0.00033000000000000005
0.0006000000000000001,0.00033000000000000005,0.00027
0.000607,0.0005600000000000001,4.7e-05
0.000607,4.7e-05,0.0005600000000000001
0.0006100000000000001,0.00022,0.00039000000000000005
0.0006100000000000001,0.00039000000000000005,0.00022
0.000616,0.0005600000000000001,5.6e-05
0.000616,5.6e-05,0.0005600000000000001
0.0006200000000000001,0.00015000000000000001,0.00047000000000000004
0.0006200000000000001,0.00047000000000000004,0.00015000000000000001
0.0006280000000000001,0.0005600000000000001,6.8e-05
0.0006280000000000001,6.8e-05,0.0005600000000000001
0.0006420000000000001,0.0005600000000000001,8.2e-05
0.0006420000000000001,8.2e-05,0.0005600000000000001
0.0006500000000000001,0.00018,0.00047000000000000004
0.0006500000000000001,0.00047000000000000004,0.00018
0.00066,0.00027,0.00039000000000000005
0.00066,0.00039000000000000005,0.00027
0.0006600000000000001,0.0001,0.0005600000000000001
0.0006600000000000001,0.00033000000000000005,0.00033000000000000005
0.0006600000000000001,0.0005600000000000001,0.0001
0.00068,0,0.00068
0.00068,0.00012000000000000002,0.0005600000000000001
0.00068,0.0005600000000000001,0.00012000000000000002
0.00068,0.00068,0
0.00068000001,0.00068,1e-11
0.00068000001,1e-11,0.00068
0.000680000012,0.00068,1.2e-11
0.000680000012,1.2e-11,0.00068
0.0006800000150000001,0.00068,1.5e-11
0.0006800000150000001,1.5e-11,0.00068
0.0006800000180000001,0.00068,1.8e-11
0.0006800000180000001,1.8e-11,0.00068
0.0006800000220000001,0.00068,2.1999999999999998e-11
0.0006800000220000001,2.1999999999999998e-11,0.00068
0.000680000027,0.00068,2.7e-11
0.000680000027,2.7e-11,0.00068
0.000680000033,0.00068,3.3e-11
0.000680000033,3.3e-11,0.00068
0.000680000039,0.00068,3.9e-11
0.000680000039,3.9e-11,0.00068
0.0006800000470000001,0.00068,4.7e-11
0.0006800000470000001,4.7e-11,0.00068
0.000680000056,0.00068,5.6e-11
0.000680000056,5.6e-11,0.00068
0.0006800000680000001,0.00068,6.8e-11
0.0006800000680000001,6.8e-11,0.00068
0.000680000082,0.00068,8.2e-11
0.000680000082,8.2e-11,0.00068
0.0006800001000000001,0.00068,9.999999999999999e-11
0.0006800001000000001,9.999999999999999e-11,0.00068
0.00068000012,0.00068,1.2e-10
0.00068000012,1.2e-10,0.00068
0.0006800001500000001,0.00068,1.5e-10
0.0006800001500000001,1.5e-10,0.00068
0.0006800001800000001,0.00068,1.8e-10
0.0006800001800000001,1.8e-10,0.00068
0.00068000022,0.00068,2.2e-10
0.00068000022,2.2e-10,0.00068
0.00068000027,0.00068,2.7e-10
0.00068000027,2.7e-10,0.00068
0.00068000033,0.00068,3.3e-10
0.00068000033,3.3e-10,0.00068
0.00068000039,0.00068,3.9e-10
0.00068000039,3.9e-10,0.00068
0.00068000047,0.00068,4.699999999999999e-10
0.00068000047,4.699999999999999e-10,0.00068
0.0006800005600000001,0.00068,5.599999999999999e-10
0.0006800005600000001,5.599999999999999e-10,0.00068
0.00068000068,0.00068,6.799999999999999e-10
0.00068000068,6.799999999999999e-10,0.00068
0.00068000082,0.00068,8.2e-10
0.00068000082,8.2e-10,0.00068
0.0006800010000000001,0.00068,1e-09
0.0006800010000000001,1e-09,0.00068
0.0006800012,0.00068,1.2e-09
0.0006800012,1.2e-09,0.00068
0.0006800015,0.00068,1.5e-09
0.0006800015,1.5e-09,0.00068
0.0006800018,0.00068,1.8e-09
0.0006800018,1.8e-09,0.00068
0.0006800022,0.00068,2.2000000000000003e-09
0.0006800022,2.2000000000000003e-09,0.00068
0.0006800027000000001,0.00068,2.7e-09
0.0006800027000000001,2.7e-09,0.00068
0.0006800033000000001,0.00068,3.3e-09
0.0006800033000000001,3.3e-09,0.00068
0.0006800039000000001,0.00068,3.9e-09
0.0006800039000000001,3.9e-09,0.00068
0.0006800047,0.00068,4.7e-09
0.0006800047,4.7e-09,0.00068
0.0006800056,0.00068,5.6000000000000005e-09
0.0006800056,5.6000000000000005e-09,0.00068
0.0006800068000000001,0.00068,6.8000000000000005e-09
0.0006800068000000001,6.8000000000000005e-09,0.00068
0.0006800082,0.00068,8.2e-09
0.0006800082,8.2e-09,0.00068
0.0006800100000000001,0.00068,1e-08
0.0006800100000000001,1e-08,0.00068
0.000680012,0.00068,1.2000000000000002e-08
0.000680012,1.2000000000000002e-08,0.00068
0.0006800150000000001,0.00068,1.5000000000000002e-08
0.0006800150000000001,1.5000000000000002e-08,0.00068
0.000680018,0.00068,1.8000000000000002e-08
0.000680018,1.8000000000000002e-08,0.00068
0.0006800220000000001,0.00068,2.2000000000000002e-08
0.0006800220000000001,2.2000000000000002e-08,0.00068
0.000680027,0.00068,2.7e-08
0.000680027,2.7e-08,0.00068
0.000680033,0.00068,3.3000000000000004e-08
0.000680033,3.3000000000000004e-08,0.00068
